country,date,Onset
Ireland,2020-08-20,112.59529582929196
Ireland,2020-08-21,111.2909796314258
Ireland,2020-08-22,112.46580989330747
Ireland,2020-08-23,112.47866149369545
Ireland,2020-08-24,115.50218234723569
Ireland,2020-08-25,118.11372453928225
Ireland,2020-08-26,119.32662463627545
Ireland,2020-08-27,123.19447138700289
Ireland,2020-08-28,129.9384093113482
Ireland,2020-08-29,133.7948593598448
Ireland,2020-08-30,140.6311833171678
Ireland,2020-08-31,151.2296314258002
Ireland,2020-09-01,159.02497575169738
Ireland,2020-09-02,164.79000969932105
Ireland,2020-09-03,172.0877788554801
Ireland,2020-09-04,176.48229873908826
Ireland,2020-09-05,177.56910766246364
Ireland,2020-09-06,177.13482056256063
Ireland,2020-09-07,175.91343355965083
Ireland,2020-09-08,173.37148399612028
Ireland,2020-09-09,165.32056256062074
Ireland,2020-09-10,159.33486905916587
Ireland,2020-09-11,149.1348205625606
Ireland,2020-09-12,132.61105722599416
Ireland,2020-09-13,117.07129000969933
Ireland,2020-09-14,99.97866149369544
Ireland,2020-09-15,81.98520853540252
Ireland,2020-09-16,61.37803103782735
Ireland,2020-09-17,43.9917555771096
Ireland,2020-09-18,27.27885548011639
Ireland,2020-09-19,12.824199806013578
Ireland,2020-09-20,1.7480601357904946
Italy,2020-02-15,154.25
Italy,2020-02-16,188.67337536372452
Italy,2020-02-17,226.31086323957322
Italy,2020-02-18,272.241028128031
Italy,2020-02-19,321.92046556741025
Italy,2020-02-20,379.61323957322986
Italy,2020-02-21,449.337536372454
Italy,2020-02-22,529.1241513094084
Italy,2020-02-23,612.1440349175557
Italy,2020-02-24,721.7041707080505
Italy,2020-02-25,837.3283220174587
Italy,2020-02-26,973.8923375363725
Italy,2020-02-27,1112.150581959263
Italy,2020-02-28,1271.4752667313287
Italy,2020-02-29,1460.2097478176527
Italy,2020-03-01,1646.5560135790495
Italy,2020-03-02,1853.4999999999998
Italy,2020-03-03,2093.92240543162
Italy,2020-03-04,2348.605237633366
Italy,2020-03-05,2602.0397672162944
Italy,2020-03-06,2853.9825412221144
Italy,2020-03-07,3134.3559650824445
Italy,2020-03-08,3401.943258971872
Italy,2020-03-09,3669.256062075655
Italy,2020-03-10,3948.8499030067896
Italy,2020-03-11,4225.581231813773
Italy,2020-03-12,4482.169010669253
Italy,2020-03-13,4675.448108632396
Italy,2020-03-14,4854.382638215325
Italy,2020-03-15,4994.576382153249
Italy,2020-03-16,5138.366876818623
Italy,2020-03-17,5226.997332686712
Italy,2020-03-18,5279.058680892338
Italy,2020-03-19,5277.917555771096
Italy,2020-03-20,5216.435257032008
Italy,2020-03-21,5097.571532492726
Italy,2020-03-22,4966.711930164888
Italy,2020-03-23,4876.808438409311
Italy,2020-03-24,4811.068865179437
Italy,2020-03-25,4698.9764791464595
Italy,2020-03-26,4572.265761396702
Italy,2020-03-27,4424.935741998061
Italy,2020-03-28,4284.227449078565
Italy,2020-03-29,4140.318137730359
Italy,2020-03-30,4043.8962172647916
Italy,2020-03-31,4004.083414161009
Italy,2020-04-01,3937.0996605237633
Italy,2020-04-02,3847.2524248302616
Italy,2020-04-03,3755.649854510184
Italy,2020-04-04,3665.965324927255
Italy,2020-04-05,3562.226964112512
Italy,2020-04-06,3483.617361784675
Italy,2020-04-07,3435.7002909796315
Italy,2020-04-08,3388.724054316198
Italy,2020-04-09,3296.314015518914
Italy,2020-04-10,3188.251212415131
Italy,2020-04-11,3066.0043646944714
Italy,2020-04-12,2949.050436469447
Italy,2020-04-13,2850.772550921435
Italy,2020-04-14,2792.6748302618817
Italy,2020-04-15,2714.321532492725
Italy,2020-04-16,2631.505577109602
Italy,2020-04-17,2518.7844325897186
Italy,2020-04-18,2401.6651309408344
Italy,2020-04-19,2279.8331716779826
Italy,2020-04-20,2195.1978661493695
Italy,2020-04-21,2106.267701260912
Italy,2020-04-22,2004.5150339476236
Italy,2020-04-23,1877.0880213385065
Italy,2020-04-24,1774.2017458777887
Italy,2020-04-25,1659.6428225024247
Italy,2020-04-26,1570.7065955383123
Italy,2020-04-27,1489.6833171677981
Italy,2020-04-28,1426.9667798254122
Italy,2020-04-29,1344.5312803103784
Italy,2020-04-30,1268.1670708050437
Italy,2020-05-01,1190.3268671193016
Italy,2020-05-02,1119.134093113482
Italy,2020-05-03,1059.831231813773
Italy,2020-05-04,1022.6530067895247
Italy,2020-05-05,980.5739573229873
Italy,2020-05-06,937.1217264791464
Italy,2020-05-07,889.3438409311349
Italy,2020-05-08,844.6171193016488
Italy,2020-05-09,792.5775945683802
Italy,2020-05-10,760.3683317167798
Italy,2020-05-11,735.4449563530553
Italy,2020-05-12,708.0613482056256
Italy,2020-05-13,657.6127546071775
Italy,2020-05-14,623.872453928225
Italy,2020-05-15,595.9068865179437
Italy,2020-05-16,564.1062075654704
Italy,2020-05-17,537.7250242483026
Italy,2020-05-18,517.8872453928225
Italy,2020-05-19,504.438166828322
Italy,2020-05-20,479.62148399612033
Italy,2020-05-21,451.40470417070804
Italy,2020-05-22,429.4629000969932
Italy,2020-05-23,405.7747332686712
Italy,2020-05-24,383.40033947623664
Italy,2020-05-25,368.7398157129001
Italy,2020-05-26,359.3159553831232
Italy,2020-05-27,342.8074684772066
Italy,2020-05-28,326.0909311348206
Italy,2020-05-29,307.00024248302617
Italy,2020-05-30,291.4786614936954
Italy,2020-05-31,284.028370514064
Italy,2020-06-01,284.9558680892337
Italy,2020-06-02,282.8261396702231
Italy,2020-06-03,282.2337536372454
Italy,2020-06-04,278.4078564500485
Italy,2020-06-05,278.5822017458778
Italy,2020-06-06,272.0060620756547
Italy,2020-06-07,270.5041222114452
Italy,2020-06-08,269.3038312318138
Italy,2020-06-09,271.6874393792434
Italy,2020-06-10,268.54946653734237
Italy,2020-06-11,264.83317167798253
Italy,2020-06-12,257.05261881668287
Italy,2020-06-13,254.3523278370514
Italy,2020-06-14,245.30043646944713
Italy,2020-06-15,235.4667798254122
Italy,2020-06-16,229.8545101842871
Italy,2020-06-17,225.72502424830262
Italy,2020-06-18,216.697138700291
Italy,2020-06-19,206.56959262851603
Italy,2020-06-20,202.49393792434532
Italy,2020-06-21,197.91804073714837
Italy,2020-06-22,196.06789524733267
Italy,2020-06-23,195.73496605237634
Italy,2020-06-24,197.64233753637245
Italy,2020-06-25,194.82613967022309
Italy,2020-06-26,191.9451988360815
Italy,2020-06-27,190.45853540252182
Italy,2020-06-28,193.00994180407372
Italy,2020-06-29,195.8671193016489
Italy,2020-06-30,200.73714839961204
Italy,2020-07-01,203.860814742968
Italy,2020-07-02,205.4631425800194
Italy,2020-07-03,204.04388942774005
Italy,2020-07-04,204.23617846750727
Italy,2020-07-05,203.0307953443259
Italy,2020-07-06,205.0552861299709
Italy,2020-07-07,206.94665373423857
Italy,2020-07-08,211.75
Italy,2020-07-09,213.01285160038796
Italy,2020-07-10,213.78758486905915
Italy,2020-07-11,215.13045586808923
Italy,2020-07-12,218.90470417070804
Italy,2020-07-13,223.69786614936953
Italy,2020-07-14,233.60038797284187
Italy,2020-07-15,242.22599418040735
Italy,2020-07-16,248.08462657613967
Italy,2020-07-17,252.19835111542193
Italy,2020-07-18,257.6253637245393
Italy,2020-07-19,262.46435499515036
Italy,2020-07-20,270.5550436469447
Italy,2020-07-21,281.90809893307465
Italy,2020-07-22,293.1122696411251
Italy,2020-07-23,296.1886517943744
Italy,2020-07-24,302.44422890397675
Italy,2020-07-25,308.45441319107664
Italy,2020-07-26,319.45004849660523
Italy,2020-07-27,331.9864209505335
Italy,2020-07-28,350.0303103782735
Italy,2020-07-29,366.2660038797284
Italy,2020-07-30,379.56207565470413
Italy,2020-07-31,389.89451988360815
Italy,2020-08-01,405.7679437439379
Italy,2020-08-02,426.3443258971872
Italy,2020-08-03,456.19059165858386
Italy,2020-08-04,485.52546071774975
Italy,2020-08-05,514.2177497575169
Italy,2020-08-06,535.9194956353056
Italy,2020-08-07,564.7347235693502
Italy,2020-08-08,585.0671677982541
Italy,2020-08-09,618.0344325897187
Italy,2020-08-10,659.9750242483026
Italy,2020-08-11,711.5237633365665
Italy,2020-08-12,762.1258486905916
Italy,2020-08-13,807.3511154219204
Italy,2020-08-14,861.2601842871
Italy,2020-08-15,917.7429679922407
Italy,2020-08-16,972.7495150339475
Italy,2020-08-17,1037.8048011639185
Italy,2020-08-18,1110.3707565470418
Italy,2020-08-19,1173.9078564500485
Italy,2020-08-20,1222.2417555771094
Italy,2020-08-21,1258.8438409311348
Italy,2020-08-22,1291.699563530553
Italy,2020-08-23,1316.60305528613
Italy,2020-08-24,1339.7019883608145
Italy,2020-08-25,1365.7543646944714
Italy,2020-08-26,1384.9592628516002
Italy,2020-08-27,1386.5235208535403
Italy,2020-08-28,1386.2951018428712
Italy,2020-08-29,1377.697381183317
Italy,2020-08-30,1370.8773035887489
Italy,2020-08-31,1371.601842870999
Italy,2020-09-01,1368.8804558680893
Italy,2020-09-02,1360.7364209505333
Italy,2020-09-03,1352.9488360814744
Italy,2020-09-04,1326.9490785645005
Italy,2020-09-05,1302.7405431619786
Italy,2020-09-06,1263.4231328806982
Italy,2020-09-07,1229.7851600387971
Italy,2020-09-08,1188.2820077594567
Italy,2020-09-09,1129.9915130940835
Italy,2020-09-10,1054.3896702230845
Italy,2020-09-11,955.8208050436469
Italy,2020-09-12,836.7662463627546
Italy,2020-09-13,722.9425315227934
Italy,2020-09-14,615.2165373423861
Italy,2020-09-15,503.32250242483025
Italy,2020-09-16,382.2347235693502
Italy,2020-09-17,276.8566925315228
Italy,2020-09-18,167.8031037827352
Italy,2020-09-19,78.49854510184286
Italy,2020-09-20,10.717507274490785
Latvia,2020-02-15,0.1811348205625606
Latvia,2020-02-16,0.22769156159068865
Latvia,2020-02-17,0.25484966052376334
Latvia,2020-02-18,0.32080504364694473
Latvia,2020-02-19,0.38094083414161006
Latvia,2020-02-20,0.4354995150339477
Latvia,2020-02-21,0.4573229873908826
Latvia,2020-02-22,0.5967507274490786
Latvia,2020-02-23,0.7759456838021339
Latvia,2020-02-24,0.8751212415130941
Latvia,2020-02-25,1.1321532492725508
Latvia,2020-02-26,1.2466052376333656
Latvia,2020-02-27,1.6328806983511153
Latvia,2020-02-28,1.95368574199806
Latvia,2020-02-29,2.341658583899127
Latvia,2020-03-01,2.8702715809893307
Latvia,2020-03-02,3.3513579049466538
Latvia,2020-03-03,4.092386032977691
Latvia,2020-03-04,4.86493695441319
Latvia,2020-03-05,5.599903006789525
Latvia,2020-03-06,6.502424830261882
